Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
38.0,0,3,7.0,3,2,3,6.0,1,3.0,1,3.0,0,1,0,2.0,2,28203.0
22.0,0,3,7.0,1,1,4,5.0,0,4.0,2,3.0,1,5,1,3.0,1,20852.0
51.0,1,1,31.0,2,2,4,4.0,4,3.0,1,5.0,1,4,1,3.0,0,32651.0
49.0,1,3,17.0,3,1,2,3.0,3,3.0,1,2.0,0,4,0,0.0,3,22654.0
30.0,0,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,2,0,1.0,2,23232.0
47.0,1,1,7.0,3,2,4,4.0,3,5.0,1,2.0,0,1,0,3.0,3,28074.0
29.0,1,1,14.0,2,2,3,5.0,0,5.0,0,2.0,1,3,1,1.0,1,17119.0
35.0,1,1,8.0,2,2,2,4.0,3,4.0,1,3.0,0,4,1,0.0,3,25274.0
36.0,1,3,6.0,2,2,2,3.0,1,3.0,1,2.0,1,3,1,1.0,2,21201.0
46.0,1,1,14.0,3,1,3,4.0,0,3.0,0,6.0,1,3,1,1.0,1,23155.0
24.0,1,3,6.0,1,1,3,3.0,0,4.0,2,2.0,1,4,0,0.0,1,18202.0
46.0,0,3,9.0,2,1,4,4.0,1,3.0,1,6.0,0,1,1,3.0,2,23832.0
25.0,1,1,7.0,3,2,4,4.0,0,3.0,0,4.0,1,3,1,3.0,1,20971.0
43.0,1,1,21.0,2,2,3,4.0,4,3.0,1,2.0,0,3,1,1.0,0,32603.0
29.0,1,3,8.0,3,2,3,4.0,1,4.0,1,3.0,0,4,1,0.0,2,21644.0
22.0,1,1,10.0,3,2,4,5.0,0,3.0,3,3.0,0,5,1,3.0,1,21908.0
54.0,1,1,11.0,3,2,2,3.0,2,5.0,1,5.0,0,4,1,0.0,4,34406.0
56.0,1,1,15.0,3,2,2,3.0,4,3.0,1,1.0,0,4,0,0.0,0,26103.0
39.0,0,1,36.0,2,1,3,4.0,1,3.0,2,3.0,0,3,1,1.0,2,21084.0
36.0,0,3,7.0,3,0,4,4.0,3,3.0,3,3.0,0,5,1,1.0,3,27467.0
42.0,1,3,13.0,2,1,4,4.0,3,3.0,2,5.0,1,2,0,2.0,3,32269.0
25.0,1,3,34.0,2,2,2,4.0,1,3.0,1,3.0,0,4,1,1.0,2,23639.0
37.0,1,3,16.0,2,1,2,4.0,1,3.0,1,3.0,1,4,1,1.0,2,21694.0
42.0,1,1,6.0,2,1,2,4.0,1,3.0,0,1.0,1,3,0,1.0,2,21062.0
42.0,1,3,10.0,3,2,2,3.0,1,5.0,2,1.0,0,5,1,0.0,2,20155.0
30.0,1,3,11.0,2,1,2,3.0,3,3.0,1,3.0,0,4,1,1.0,3,24419.0
21.0,1,1,11.0,1,2,3,4.0,0,5.0,3,3.0,0,3,1,2.0,1,21651.0
41.0,0,1,8.0,2,1,3,4.0,1,3.0,3,3.0,1,2,0,0.0,2,21811.0
19.0,0,3,12.0,3,2,4,4.0,0,4.0,2,3.0,1,4,1,1.0,1,20556.0
42.0,1,2,8.0,1,2,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17696.0
32.0,0,1,17.0,3,1,3,4.0,3,3.0,1,6.0,0,1,1,2.0,3,29709.0
33.0,1,3,15.0,3,1,3,3.0,1,5.0,3,1.0,1,3,0,1.0,2,23224.0
40.0,0,1,22.0,3,2,2,4.0,1,3.0,2,7.0,0,5,1,1.0,2,20094.0
33.0,1,1,13.0,3,2,2,3.0,3,3.0,1,1.0,0,4,1,0.0,3,26691.0
33.0,1,1,6.0,3,1,3,1.0,4,3.0,1,5.0,0,1,1,0.0,0,31184.0
48.0,1,1,9.0,3,1,4,4.0,1,3.0,1,7.0,0,1,0,1.0,2,23748.0
44.0,1,3,15.0,2,2,3,4.0,0,5.0,1,4.0,0,1,1,2.0,1,34190.0
35.0,1,1,8.0,2,1,3,3.0,0,5.0,1,2.0,1,1,1,1.0,1,17074.0
35.0,1,1,6.0,3,2,1,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17859.0
34.0,0,1,15.0,2,2,3,3.0,1,5.0,1,5.0,0,3,0,1.0,2,20346.0
37.0,0,1,18.0,2,2,4,5.0,1,4.0,3,3.0,0,4,1,2.0,2,25177.0
38.0,1,1,12.0,3,2,4,4.0,1,3.0,1,2.0,0,3,0,1.0,2,25025.0
56.0,1,1,15.0,3,1,3,4.0,4,3.0,1,4.0,1,3,0,2.0,0,33434.0
23.0,0,3,7.0,2,1,2,3.0,0,4.0,2,2.0,1,5,1,1.0,1,16223.0
48.0,0,3,10.0,3,1,3,4.0,4,3.0,1,2.0,1,5,1,1.0,0,32448.0
48.0,0,3,30.0,2,2,3,5.0,0,3.0,2,2.0,1,1,1,2.0,1,17559.0
34.0,0,3,7.0,2,1,3,3.0,1,5.0,0,4.0,0,3,1,1.0,2,24054.0
35.0,1,1,6.0,2,1,3,5.0,0,3.0,1,2.0,0,3,0,1.0,1,17977.0
42.0,1,1,19.0,1,1,3,4.0,2,3.0,1,3.0,0,4,1,2.0,4,38223.0
51.0,0,1,27.0,3,2,3,4.0,4,3.0,1,4.0,1,4,1,2.0,0,29923.0
36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
44.0,0,1,23.0,2,2,3,5.0,0,3.0,2,3.0,0,4,1,0.0,1,17290.0
34.0,1,1,14.0,3,1,3,3.0,1,3.0,2,4.0,0,4,0,1.0,2,21142.0
32.0,1,3,6.0,3,2,3,4.0,0,4.0,1,1.0,0,1,0,2.0,1,17269.0
52.0,1,1,10.0,2,1,1,3.0,4,3.0,0,3.0,0,5,1,0.0,0,31555.0
46.0,1,1,7.0,3,1,4,4.0,0,3.0,1,5.0,0,5,1,1.0,1,20948.0
50.0,1,1,8.0,3,2,3,3.0,2,3.0,0,3.0,1,2,1,1.0,4,34237.0
34.0,0,3,15.0,2,1,3,5.0,0,3.0,2,2.0,0,2,1,2.0,1,21020.0
52.0,1,1,9.0,3,2,3,6.0,1,4.0,1,7.0,0,1,0,2.0,2,24160.0
45.0,1,1,26.0,3,2,3,5.0,3,5.0,1,3.0,1,3,0,0.0,3,25851.0
46.0,1,1,8.0,2,2,2,3.0,4,3.0,0,7.0,0,5,0,0.0,0,32861.0
39.0,1,1,15.0,3,2,2,3.0,1,5.0,1,2.0,0,4,1,0.0,2,20151.0
38.0,0,1,14.0,3,1,2,4.0,1,4.0,1,2.0,1,1,1,0.0,2,17133.0
35.0,1,3,15.0,2,1,4,4.0,1,5.0,0,7.0,0,2,1,1.0,2,25178.0
60.0,1,2,13.0,3,2,3,4.0,0,3.0,0,2.0,0,4,1,1.0,1,20945.0
31.0,1,1,6.0,3,2,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17501.0
39.0,1,1,7.0,2,0,3,2.0,1,3.0,3,2.0,0,1,0,1.0,2,26303.0
44.0,1,1,6.0,3,2,2,3.0,0,3.0,2,7.0,1,4,0,1.0,1,17436.0
41.0,0,1,7.0,2,2,4,5.0,4,4.0,1,3.0,0,1,1,2.0,0,32181.0
29.0,0,1,16.0,2,1,3,3.0,0,4.0,1,1.0,0,5,0,0.0,1,18291.0
28.0,0,1,16.0,3,2,3,4.0,0,4.0,1,8.0,0,3,0,1.0,1,20702.0
28.0,1,1,6.0,2,2,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,16563.0
43.0,0,1,9.0,3,2,3,4.0,0,3.0,2,7.0,1,2,0,2.0,1,21193.0
42.0,1,1,29.0,2,1,2,3.0,4,3.0,2,3.0,0,3,0,0.0,0,30992.0
49.0,1,1,27.0,3,2,3,4.0,0,3.0,1,6.0,0,1,1,1.0,1,20937.0
39.0,0,1,30.0,2,2,3,5.0,3,3.0,3,2.0,0,3,0,1.0,3,28204.0
37.0,1,1,6.0,1,1,2,3.0,3,3.0,3,5.0,0,5,1,1.0,3,22491.0
29.0,0,3,26.0,1,1,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17157.0
46.0,1,1,36.0,1,2,3,4.0,3,3.0,0,6.0,1,5,1,1.0,3,28058.0
43.0,0,3,19.0,2,2,3,4.0,4,5.0,2,2.0,1,5,1,2.0,0,32436.0
48.0,1,3,22.0,2,1,3,3.0,1,3.0,1,1.0,0,4,1,0.0,2,21439.0
39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,1,0,2.0,3,26539.0
27.0,1,1,22.0,1,1,2,3.0,0,4.0,0,1.0,0,2,1,0.0,1,17811.0
35.0,0,1,17.0,2,2,3,2.0,1,3.0,1,3.0,0,4,1,1.0,2,23402.0
28.0,1,1,8.0,2,2,3,4.0,0,4.0,0,1.0,0,2,0,2.0,1,18201.0
59.0,0,1,22.0,2,2,3,4.0,4,3.0,1,4.0,1,1,1,1.0,0,34465.0
57.0,1,3,35.0,3,2,2,4.0,4,3.0,1,4.0,0,3,1,0.0,0,29118.0
38.0,1,1,23.0,2,1,3,4.0,3,3.0,0,1.0,0,2,0,2.0,3,23823.0
49.0,1,1,31.0,2,1,2,3.0,0,5.0,1,2.0,0,3,0,0.0,1,18211.0
45.0,0,3,12.0,3,0,2,4.0,3,3.0,3,7.0,0,4,1,0.0,3,23865.0
31.0,0,1,16.0,3,1,2,3.0,3,3.0,1,5.0,0,1,1,1.0,3,26031.0
36.0,1,3,16.0,3,2,2,4.0,3,5.0,1,1.0,0,5,0,0.0,3,22094.0
21.0,1,3,18.0,2,1,2,1.0,0,4.0,2,2.0,0,5,0,1.0,1,17716.0
38.0,0,1,7.0,3,1,2,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0
30.0,1,3,17.0,3,2,3,5.0,1,3.0,3,2.0,0,4,1,1.0,2,24547.0
33.0,0,1,20.0,2,1,4,5.0,0,4.0,1,3.0,0,5,1,1.0,1,21421.0
29.0,1,1,6.0,2,1,2,4.0,0,5.0,0,2.0,1,2,0,0.0,1,17319.0
37.0,1,1,16.0,3,2,4,5.0,0,3.0,1,2.0,1,1,1,3.0,1,22066.0
42.0,1,1,21.0,2,2,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0
33.0,1,1,11.0,2,1,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17911.0
41.0,1,1,16.0,2,2,3,4.0,0,5.0,2,5.0,0,1,1,2.0,1,20696.0
43.0,0,1,16.0,2,1,2,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20257.0
43.0,0,1,8.0,2,2,3,3.0,0,3.0,1,7.0,1,3,0,0.0,1,25231.0
23.0,1,1,15.0,3,2,2,3.0,0,5.0,1,2.0,0,3,1,0.0,1,17500.0
39.0,1,2,8.0,2,1,2,4.0,1,3.0,0,1.0,0,3,0,0.0,2,20204.0
19.0,1,1,9.0,3,1,3,3.0,0,4.0,2,2.0,0,3,1,2.0,1,16483.0
54.0,1,3,7.0,3,0,3,4.0,1,5.0,3,2.0,0,2,1,2.0,2,27059.0
24.0,1,1,23.0,2,2,3,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17127.0
46.0,1,2,11.0,2,1,3,6.0,3,3.0,1,6.0,0,1,1,2.0,3,28434.0
27.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,1,0,1.0,2,23362.0
33.0,1,1,36.0,2,1,3,5.0,0,4.0,3,3.0,0,3,1,1.0,1,21515.0
35.0,1,3,23.0,2,2,3,3.0,1,5.0,0,4.0,1,3,1,1.0,2,23966.0
32.0,1,1,7.0,3,2,3,4.0,0,4.0,2,3.0,0,3,0,1.0,1,21179.0
30.0,1,1,8.0,3,2,2,4.0,0,3.0,2,1.0,0,4,0,0.0,1,17720.0
35.0,0,1,7.0,3,2,4,5.0,1,5.0,3,2.0,0,2,1,3.0,2,24021.0
40.0,1,1,8.0,3,1,2,4.0,0,3.0,2,1.0,1,3,0,0.0,1,17342.0
46.0,1,1,15.0,2,2,4,4.0,1,3.0,0,2.0,0,3,1,1.0,2,22375.0
41.0,1,1,9.0,3,1,4,5.0,1,3.0,1,8.0,0,5,1,2.0,2,22126.0
18.0,0,1,6.0,2,1,3,3.0,0,3.0,2,2.0,0,5,1,1.0,1,16611.0
36.0,1,2,33.0,2,0,3,4.0,3,3.0,3,3.0,1,1,1,1.0,3,27515.0
39.0,1,2,8.0,2,1,2,4.0,1,3.0,1,1.0,0,3,1,0.0,2,20204.0
31.0,0,3,8.0,2,1,2,3.0,3,3.0,1,2.0,1,1,1,0.0,3,24852.0
52.0,1,1,9.0,3,2,2,4.0,3,3.0,0,3.0,1,2,0,0.0,3,22969.0
25.0,1,3,7.0,1,1,4,4.0,0,4.0,3,3.0,1,4,0,1.0,1,21880.0
61.0,1,3,14.0,3,2,3,2.0,1,3.0,1,2.0,1,5,0,1.0,2,23898.0
37.0,1,1,10.0,2,1,3,4.0,0,3.0,1,7.0,0,1,0,2.0,1,21513.0
55.0,0,1,24.0,3,2,3,3.0,1,4.0,0,4.0,1,5,1,2.0,2,21385.0
38.0,0,1,16.0,3,2,3,4.0,0,3.0,1,3.0,1,1,0,2.0,1,21004.0
33.0,0,3,6.0,2,1,2,2.0,1,5.0,0,3.0,0,3,1,0.0,2,20376.0
35.0,1,1,14.0,2,1,3,4.0,3,4.0,2,2.0,0,3,1,1.0,3,30672.0
55.0,1,1,8.0,2,1,3,3.0,4,3.0,2,3.0,1,5,0,0.0,0,31659.0
30.0,1,1,30.0,2,2,3,2.0,0,3.0,1,3.0,0,1,1,2.0,1,21378.0
40.0,1,1,10.0,3,1,2,3.0,2,3.0,1,2.0,0,5,1,1.0,4,34033.0
33.0,1,3,13.0,3,2,3,4.0,1,3.0,3,3.0,0,5,1,1.0,2,23688.0
35.0,1,3,13.0,2,1,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,20204.0
33.0,1,3,9.0,3,2,3,4.0,1,4.0,0,2.0,1,1,0,2.0,2,22756.0
43.0,0,1,26.0,3,2,3,2.0,0,3.0,1,8.0,1,3,0,1.0,1,21437.0
40.0,1,3,11.0,2,1,3,5.0,1,3.0,0,6.0,0,5,1,1.0,2,24580.0
37.0,1,3,8.0,3,2,3,3.0,1,3.0,0,5.0,1,3,0,1.0,2,24602.0
28.0,1,3,17.0,3,1,4,5.0,1,3.0,0,3.0,1,3,1,3.0,2,24447.0
26.0,1,3,17.0,2,2,3,4.0,1,3.0,3,2.0,0,2,0,2.0,2,23628.0
35.0,1,3,22.0,3,2,3,3.0,3,4.0,0,1.0,0,2,1,2.0,3,23020.0
58.0,0,3,8.0,3,2,2,3.0,4,4.0,1,5.0,0,4,1,0.0,0,17705.0
33.0,1,3,15.0,3,1,3,3.0,1,5.0,3,1.0,1,3,0,0.0,2,23224.0
40.0,1,1,22.0,2,1,2,3.0,3,3.0,3,7.0,1,4,1,0.0,3,22945.0
30.0,1,3,33.0,3,2,2,3.0,1,3.0,1,1.0,0,3,1,0.0,2,20304.0
32.0,1,1,11.0,2,1,3,4.0,1,4.0,1,4.0,0,3,1,0.0,2,20878.0
29.0,1,1,24.0,3,2,4,4.0,1,5.0,1,3.0,0,2,0,1.0,2,23236.0
37.0,1,1,34.0,3,2,4,4.0,1,3.0,1,8.0,0,3,0,1.0,2,23915.0
27.0,1,3,7.0,2,2,3,4.0,1,3.0,1,3.0,0,5,0,2.0,2,23974.0
33.0,1,1,7.0,2,2,4,4.0,1,4.0,1,3.0,0,3,1,1.0,2,24898.0
31.0,1,3,35.0,3,1,3,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20468.0
29.0,1,1,9.0,3,2,3,6.0,0,3.0,0,7.0,1,3,1,1.0,1,22142.0
36.0,1,3,9.0,3,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,20692.0
27.0,0,1,9.0,3,2,3,4.0,0,3.0,1,2.0,1,1,0,2.0,1,17566.0
32.0,1,1,9.0,2,0,2,3.0,3,3.0,3,4.0,0,2,1,1.0,3,26159.0
28.0,0,1,22.0,2,1,4,5.0,0,5.0,1,2.0,0,4,1,1.0,1,23452.0
34.0,0,1,13.0,2,2,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,26403.0
47.0,1,1,11.0,2,2,2,3.0,2,3.0,0,5.0,0,2,0,1.0,4,33300.0
24.0,1,1,27.0,2,2,4,4.0,1,3.0,2,2.0,0,4,1,3.0,2,20950.0
36.0,1,2,15.0,1,2,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0
35.0,0,1,24.0,1,2,3,5.0,0,3.0,1,2.0,1,5,1,2.0,1,27178.0
39.0,1,3,16.0,3,2,4,5.0,0,4.0,0,2.0,0,4,0,1.0,1,21577.0
23.0,1,1,15.0,3,2,2,3.0,0,5.0,0,2.0,0,3,0,1.0,1,17500.0
38.0,1,1,7.0,2,2,3,5.0,1,3.0,1,3.0,0,5,0,1.0,2,24671.0
25.0,1,3,14.0,2,1,2,3.0,1,3.0,1,1.0,1,1,1,1.0,2,19907.0
38.0,1,1,6.0,2,1,2,3.0,0,5.0,2,4.0,0,2,1,1.0,1,17619.0
27.0,1,1,14.0,3,1,3,5.0,3,5.0,1,2.0,1,4,1,2.0,3,21553.0
37.0,1,1,11.0,3,2,3,3.0,1,3.0,1,1.0,0,3,1,2.0,2,21347.0
42.0,1,1,18.0,3,2,2,3.0,0,4.0,1,1.0,0,1,1,1.0,1,17766.0
28.0,1,1,15.0,3,1,3,3.0,0,3.0,1,6.0,0,3,1,1.0,1,17377.0
24.0,1,1,17.0,3,2,4,3.0,0,3.0,3,3.0,0,2,1,2.0,1,22183.0
39.0,1,1,16.0,3,2,2,3.0,4,5.0,0,2.0,1,3,1,1.0,0,32068.0
31.0,0,1,7.0,2,2,3,5.0,3,3.0,3,3.0,0,5,1,2.0,3,27152.0
37.0,1,3,10.0,3,1,4,5.0,3,3.0,1,2.0,0,3,1,1.0,3,26322.0
29.0,1,1,9.0,3,2,3,4.0,3,3.0,0,2.0,0,2,1,2.0,3,26935.0
36.0,1,1,16.0,2,1,4,5.0,3,3.0,0,3.0,1,4,1,2.0,3,29363.0
45.0,1,2,30.0,3,2,2,3.0,0,4.0,2,2.0,0,4,0,0.0,1,17177.0
60.0,1,1,10.0,2,2,4,5.0,0,3.0,1,5.0,0,3,0,1.0,1,20855.0
34.0,0,1,7.0,2,1,3,2.0,1,4.0,1,3.0,1,3,1,1.0,2,24166.0
36.0,1,1,16.0,2,2,4,5.0,1,4.0,3,2.0,0,1,0,2.0,2,25218.0
27.0,0,2,28.0,2,1,2,4.0,0,4.0,1,2.0,0,1,1,0.0,1,17863.0
30.0,1,1,30.0,2,2,3,4.0,0,3.0,2,2.0,0,3,1,1.0,1,20879.0
34.0,1,1,14.0,3,2,3,4.0,3,3.0,0,2.0,0,4,0,1.0,3,30369.0
56.0,1,3,7.0,2,2,4,4.0,3,3.0,0,5.0,0,2,0,2.0,3,28917.0
32.0,0,3,27.0,3,1,3,4.0,1,3.0,1,3.0,0,1,1,2.0,2,25610.0
44.0,1,1,15.0,2,1,3,4.0,1,4.0,1,6.0,0,3,1,1.0,2,23443.0
45.0,1,1,16.0,2,2,3,3.0,0,3.0,1,4.0,0,5,0,2.0,1,17654.0
32.0,1,1,29.0,3,2,4,4.0,1,3.0,0,3.0,1,5,1,1.0,2,24857.0
37.0,1,1,13.0,3,2,3,4.0,1,4.0,1,8.0,0,4,0,2.0,2,23619.0
35.0,0,1,17.0,3,2,3,4.0,3,5.0,1,3.0,1,5,1,2.0,3,24884.0
48.0,0,1,10.0,3,2,2,4.0,4,3.0,1,3.0,0,5,1,1.0,0,30202.0
34.0,0,1,10.0,2,2,4,4.0,0,5.0,3,3.0,1,5,1,3.0,1,22026.0
37.0,1,2,12.0,2,2,3,3.0,0,5.0,1,5.0,1,1,0,2.0,1,17073.0
34.0,0,3,12.0,3,1,2,5.0,0,3.0,1,1.0,0,4,1,1.0,1,17351.0
41.0,1,3,16.0,3,2,3,4.0,1,5.0,1,2.0,0,3,1,2.0,2,24151.0
20.0,1,1,16.0,3,2,2,3.0,0,3.0,2,2.0,1,5,0,0.0,1,16009.0
34.0,1,1,15.0,3,0,2,4.0,3,4.0,3,2.0,0,1,1,0.0,3,23621.0
41.0,1,3,12.0,2,1,3,3.0,3,3.0,2,4.0,1,1,0,0.0,3,28591.0
26.0,1,2,31.0,2,1,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,17942.0
53.0,1,1,11.0,2,1,2,3.0,2,3.0,1,5.0,0,4,1,0.0,4,34094.0
43.0,1,3,15.0,3,1,2,5.0,1,3.0,2,1.0,0,1,0,0.0,2,20346.0
31.0,1,3,13.0,1,2,3,1.0,1,3.0,1,5.0,0,1,1,1.0,2,21929.0
34.0,0,3,25.0,3,2,3,1.0,1,3.0,2,1.0,1,1,0,0.0,2,20304.0
29.0,1,1,23.0,3,2,4,3.0,1,5.0,3,2.0,0,5,0,3.0,2,24339.0
35.0,0,3,9.0,3,1,4,4.0,0,3.0,0,8.0,0,5,1,3.0,1,20909.0
55.0,1,3,6.0,2,2,3,3.0,3,3.0,1,4.0,0,1,0,2.0,3,25239.0
36.0,0,3,16.0,3,2,2,3.0,3,3.0,3,2.0,0,1,1,1.0,3,24980.0
28.0,1,1,13.0,3,1,4,5.0,0,3.0,1,2.0,0,2,1,2.0,1,20865.0
38.0,1,1,18.0,3,1,4,4.0,0,3.0,3,6.0,0,3,0,2.0,1,22307.0
42.0,1,3,30.0,2,2,4,4.0,3,3.0,3,5.0,1,3,0,3.0,3,25760.0
40.0,1,3,8.0,2,1,3,3.0,2,3.0,1,1.0,0,3,1,0.0,4,33041.0
31.0,0,1,12.0,3,1,3,4.0,0,4.0,2,2.0,0,3,0,1.0,1,21100.0
29.0,1,1,15.0,2,1,3,5.0,0,4.0,2,3.0,0,4,0,2.0,1,20832.0
43.0,0,1,35.0,1,1,3,5.0,1,3.0,0,2.0,0,3,0,1.0,2,23201.0
54.0,1,1,20.0,3,1,3,2.0,1,5.0,1,3.0,0,1,1,1.0,2,23128.0
38.0,1,1,13.0,3,2,3,2.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0
28.0,0,1,7.0,1,2,3,5.0,1,5.0,0,7.0,0,3,0,2.0,2,22976.0
26.0,1,3,15.0,2,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23585.0
50.0,1,1,10.0,3,1,3,5.0,1,5.0,0,6.0,0,3,1,2.0,2,23467.0
30.0,1,3,13.0,3,2,2,3.0,0,4.0,2,1.0,0,2,1,0.0,1,17983.0
56.0,1,3,9.0,3,2,3,4.0,1,3.0,3,6.0,0,1,1,1.0,2,23838.0
55.0,1,1,9.0,1,1,3,4.0,3,3.0,0,2.0,0,4,1,1.0,3,32227.0
21.0,1,3,9.0,3,1,3,5.0,0,3.0,2,3.0,0,4,0,2.0,1,20722.0
32.0,0,1,22.0,3,2,4,4.0,0,3.0,0,3.0,0,4,1,3.0,1,21288.0
42.0,1,1,9.0,2,1,3,1.0,1,3.0,1,3.0,1,5,1,0.0,2,20231.0
44.0,1,1,18.0,2,2,2,4.0,3,3.0,1,3.0,0,1,1,1.0,3,26188.0
42.0,1,1,16.0,2,2,4,4.0,0,5.0,0,4.0,0,2,0,3.0,1,20916.0
23.0,1,1,12.0,2,2,3,1.0,0,5.0,0,2.0,1,3,1,2.0,1,16601.0
28.0,1,1,30.0,3,2,2,3.0,0,4.0,1,2.0,1,1,0,0.0,1,17408.0
50.0,1,1,14.0,2,2,3,4.0,3,4.0,1,5.0,0,4,0,2.0,3,29144.0
33.0,1,3,11.0,3,1,2,3.0,0,3.0,2,2.0,1,1,0,1.0,1,17851.0
55.0,1,1,8.0,1,2,3,4.0,0,3.0,1,1.0,0,5,0,0.0,1,17662.0
38.0,0,2,16.0,2,2,3,3.0,1,3.0,1,4.0,0,3,0,2.0,2,21077.0
55.0,1,2,26.0,3,2,3,4.0,3,4.0,0,4.0,0,3,1,1.0,3,29403.0
38.0,1,3,9.0,3,2,4,4.0,1,3.0,0,6.0,1,3,0,2.0,2,28280.0
43.0,1,1,13.0,2,1,2,3.0,3,5.0,1,1.0,0,5,1,0.0,3,24985.0
42.0,0,1,8.0,2,2,2,3.0,4,3.0,0,1.0,1,4,0,1.0,0,32861.0
29.0,1,1,8.0,2,2,3,3.0,0,4.0,1,1.0,0,4,1,0.0,1,17703.0
30.0,1,1,32.0,1,1,4,5.0,0,4.0,0,7.0,0,3,0,3.0,1,21224.0
46.0,1,1,9.0,2,1,4,5.0,0,3.0,2,3.0,0,3,1,2.0,1,20952.0
29.0,0,1,8.0,2,2,2,3.0,1,3.0,1,2.0,0,3,0,0.0,2,23853.0
42.0,1,1,9.0,2,1,3,1.0,1,3.0,0,3.0,1,5,0,0.0,2,20231.0
56.0,0,1,9.0,2,2,4,4.0,3,4.0,0,5.0,0,2,1,2.0,3,29654.0
30.0,1,1,26.0,1,2,3,4.0,1,3.0,1,6.0,0,5,0,1.0,2,22940.0
26.0,1,3,17.0,2,2,3,4.0,1,3.0,3,2.0,0,1,1,1.0,2,23628.0
26.0,0,1,12.0,2,2,3,3.0,1,5.0,1,3.0,0,5,1,2.0,2,22678.0
33.0,1,1,8.0,3,2,3,3.0,0,3.0,2,5.0,0,3,1,2.0,1,17496.0
30.0,1,1,26.0,2,2,2,3.0,1,5.0,0,1.0,0,4,1,0.0,2,24957.0
26.0,1,3,34.0,3,2,3,3.0,1,4.0,0,2.0,0,3,1,0.0,2,21272.0
30.0,1,1,10.0,3,2,4,5.0,3,3.0,1,3.0,0,1,0,3.0,3,30613.0
25.0,1,1,31.0,3,2,3,4.0,0,4.0,3,2.0,0,5,0,2.0,1,22275.0
27.0,0,1,15.0,3,2,2,3.0,0,4.0,1,7.0,0,3,0,0.0,1,17024.0
45.0,1,1,34.0,1,1,2,4.0,4,4.0,2,2.0,0,3,1,0.0,0,31704.0
50.0,1,1,15.0,2,1,3,4.0,3,4.0,0,6.0,0,4,0,1.0,3,26081.0
29.0,1,3,9.0,3,1,3,3.0,1,3.0,0,2.0,0,2,0,0.0,2,20561.0
59.0,1,1,9.0,1,2,3,4.0,0,3.0,2,6.0,0,1,0,1.0,1,21157.0
29.0,1,1,12.0,3,1,2,3.0,0,3.0,0,2.0,0,3,0,0.0,1,18131.0
32.0,1,1,16.0,2,2,3,5.0,0,4.0,3,2.0,1,3,1,1.0,1,21335.0
34.0,1,1,25.0,3,2,3,3.0,0,3.0,1,1.0,0,3,0,2.0,1,17661.0
50.0,0,3,9.0,3,2,4,5.0,1,4.0,1,4.0,0,3,1,3.0,2,24068.0
59.0,0,3,6.0,2,1,2,4.0,1,3.0,2,1.0,0,5,1,0.0,2,20473.0
27.0,0,3,6.0,3,2,3,3.0,1,4.0,0,1.0,1,2,0,2.0,2,21349.0
35.0,1,1,17.0,2,2,3,4.0,0,4.0,1,3.0,0,2,1,1.0,1,20686.0
31.0,1,2,16.0,2,2,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,25025.0
26.0,1,1,12.0,2,1,3,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17659.0
40.0,1,1,31.0,2,2,3,4.0,1,3.0,3,2.0,0,4,1,1.0,2,22786.0
45.0,1,3,15.0,3,2,3,3.0,3,5.0,1,5.0,1,1,0,0.0,3,25761.0
44.0,0,1,24.0,1,2,3,5.0,0,3.0,1,2.0,1,5,1,2.0,1,21115.0
50.0,1,1,10.0,2,2,3,3.0,2,4.0,1,4.0,0,5,0,1.0,4,34144.0
33.0,0,1,14.0,2,2,4,3.0,0,4.0,0,3.0,0,2,0,2.0,1,21472.0
